id,question
35475,"句子“从调查结果来看，中国老年人的生活状况总体不错。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……看来
B. 固定格式：从………起
C. 固定格式：拿……来说
D. 固定格式：对………来说
E. 固定格式：从……来看
"
35476,"句子“到目前为止，他还没有出过什么错。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从………起
B. 固定格式：以……为……
C. 固定格式：(自)……以来
D. 固定格式：到……为止
E. 固定格式：对………来说
"
35477,"句子“我的报告到此为止，谢谢！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：从………起
B. 固定格式：到……为止
C. 固定格式：对………来说
D. 固定格式：(自)……以来
E. 固定格式：以……为……
"
35478,"句子“到昨天为止，这个项目已经完成了一半。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：到……为止
B. 固定格式：(自)……以来
C. 固定格式：从………起
D. 固定格式：以……为……
E. 固定格式：对………来说
"
35479,"句子“今天的讨论到此为止，谢谢大家的参与。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：(自)……以来
B. 固定格式：以……为……
C. 固定格式：从………起
D. 固定格式：对………来说
E. 固定格式：到……为止
"
35480,"句子“这张购物卡的期限到今天为止。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：(自)……以来
B. 固定格式：从………起
C. 固定格式：以……为……
D. 固定格式：到……为止
E. 固定格式：对………来说
"
35481,"句子“到目前为止，我还不敢相信这是真的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：(自)……以来
B. 固定格式：从………起
C. 固定格式：对………来说
D. 固定格式：到……为止
E. 固定格式：以……为……
"
35482,"句子“到昨天为止，他一共去了五家公司面试。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：(自)……以来
B. 固定格式：从………起
C. 固定格式：到……为止
D. 固定格式：对………来说
E. 固定格式：以……为……
"
35483,"句子“由于时间关系，我们只能介绍到这里为止了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：以……为……
B. 固定格式：对………来说
C. 固定格式：(自)……以来
D. 固定格式：到……为止
E. 固定格式：从………起
"
35484,"句子“他把设计方案改了很多遍，一直改到客户满意为止。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：到……为止
B. 固定格式：对………来说
C. 固定格式：从………起
D. 固定格式：(自)……以来
E. 固定格式：以……为……
"
35485,"句子“眼前这几件事就够他忙的了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：不知……好
B. 固定格式：越………越………
C. 固定格式：以……为……
D. 固定格式：在……方面
E. 固定格式：够……的
"
35486,"句子“他可真够聪明的，竟然抓住了这个机会。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……方面
B. 固定格式：够……的
C. 固定格式：以……为……
D. 固定格式：越………越………
E. 固定格式：不知……好
"
35487,"句子“这本书够难的，他肯定看不懂。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：越………越………
B. 固定格式：以……为……
C. 固定格式：不知……好
D. 固定格式：在……方面
E. 固定格式：够……的
"
35488,"句子“今天够热的，开空调吧。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：够……的
B. 固定格式：越………越………
C. 固定格式：在……方面
D. 固定格式：以……为……
E. 固定格式：不知……好
"
35489,"句子“从你家到学校真够远的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：以……为……
B. 固定格式：越………越………
C. 固定格式：在……方面
D. 固定格式：够……的
E. 固定格式：不知……好
"
35490,"句子“你对孩子够有耐心的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：不知……好
B. 固定格式：在……方面
C. 固定格式：够……的
D. 固定格式：越………越………
E. 固定格式：以……为……
"
35491,"句子“校长的发言够有水平的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：够……的
B. 固定格式：以……为……
C. 固定格式：越………越………
D. 固定格式：在……方面
E. 固定格式：不知……好
"
35492,"句子“你父母够重视教育的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：越………越………
B. 固定格式：不知……好
C. 固定格式：在……方面
D. 固定格式：以……为……
E. 固定格式：够……的
"
35493,"句子“他们对孩子够放心的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：不知……好
B. 固定格式：在……方面
C. 固定格式：越………越………
D. 固定格式：以……为……
E. 固定格式：够……的
"
35494,"句子“拿成绩来说，他绝对是第一。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……方面
B. 固定格式：对………来说
C. 固定格式：拿……来说
D. 固定格式：以……为……
E. 固定格式：从……来看
"
35495,"句子“拿这件事来说，你没有做错什么。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：拿……来说
B. 固定格式：在……方面
C. 固定格式：对………来说
D. 固定格式：以……为……
E. 固定格式：从……来看
"
35496,"句子“拿这次考试来说，只要平时努力就能通过。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：拿……来说
B. 固定格式：从……来看
C. 固定格式：在……方面
D. 固定格式：对………来说
E. 固定格式：以……为……
"
35497,"句子““王”是中国的大姓，拿我们班来说，四十个同学中有五个姓王。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：以……为……
B. 固定格式：在……方面
C. 固定格式：从……来看
D. 固定格式：对………来说
E. 固定格式：拿……来说
"
35498,"句子“如果你在大城市工作，生活压力可能比较大。拿房租来说，就可能花掉每月工资的一半。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……方面
B. 固定格式：对………来说
C. 固定格式：拿……来说
D. 固定格式：以……为……
E. 固定格式：从……来看
"
35499,"句子“有些菜的名字跟材料可能没关系。拿鱼香肉丝来说，它就不是用鱼做的菜。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：在……方面
B. 固定格式：拿……来说
C. 固定格式：从……来看
D. 固定格式：对………来说
E. 固定格式：以……为……
"
35500,"句子“最近二十年，中国社会发生了巨大的变化。拿交通来说，高铁的出现大大方便了人们的出行。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：以……为……
B. 固定格式：在……方面
C. 固定格式：从……来看
D. 固定格式：拿……来说
E. 固定格式：对………来说
"
35501,"句子“我们的生活习惯很不一样。拿吃饭来说，他喜欢吃米饭，我喜欢吃面条儿。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：以……为……
B. 固定格式：拿……来说
C. 固定格式：从……来看
D. 固定格式：在……方面
E. 固定格式：对………来说
"
35502,"句子“多音字是指一个汉字有不同的读音。拿“少”来说，就有两种读音。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：拿……来说
B. 固定格式：从……来看
C. 固定格式：对………来说
D. 固定格式：在……方面
E. 固定格式：以……为……
"
35503,"句子“衣服大的大，小的小，没有一件合适的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：A一+量词，B一+量词
B. 固定格式：A的A，B的B
C. 固定短语：无A无B
D. 固定短语：大A大B
E. 固定短语：一A—B
"
35504,"句子“这里的建筑高的高，低的低，不太整齐。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：A的A，B的B
B. 固定格式：A一+量词，B一+量词
C. 固定短语：大A大B
D. 固定短语：无A无B
E. 固定短语：一A—B
"
35505,"句子“那些小学生吓得哭的哭，叫的叫，乱成一团。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：A的A，B的B
B. 固定短语：一A—B
C. 固定短语：大A大B
D. 固定格式：A一+量词，B一+量词
E. 固定短语：无A无B
"
35506,"句子“她家里老的老，少的少，我们得帮帮她。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：大A大B
B. 固定格式：A的A，B的B
C. 固定短语：无A无B
D. 固定短语：一A—B
E. 固定格式：A一+量词，B一+量词
"
35507,"句子“那些孩子喊的喊，叫的叫，实在太吵了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：A的A，B的B
B. 固定短语：无A无B
C. 固定短语：一A—B
D. 固定格式：A一+量词，B一+量词
E. 固定短语：大A大B
"
35508,"句子“这些土豆切得方的方，长的长，一点儿都不整齐。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：一A—B
B. 固定格式：A一+量词，B一+量词
C. 固定短语：大A大B
D. 固定短语：无A无B
E. 固定格式：A的A，B的B
"
35509,"句子“这些企业关的关，卖的卖，已经不剩几个了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定格式：A一+量词，B一+量词
B. 固定短语：一A—B
C. 固定短语：无A无B
D. 固定格式：A的A，B的B
E. 固定短语：大A大B
"
